case_id,asset,strategy,window,roundtrip_cost_bps,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,trades,pnl,win_rate_pct,profit_factor,avg_win_loss_ratio,max_consecutive_losses,avg_trade_pct,material_trades,material_pnl,material_win_rate_pct,material_profit_factor,material_avg_win_loss_ratio,material_max_consecutive_losses,material_avg_trade_pct,raw_trade_count,material_trade_count,ghost_count,ghost_pct,material_size_threshold,adjacent_interval_overlap_count,any_interval_overlap_count
btc_dual_full_causal_guard_rt8bps,BTC,dual,full_causal_guard,8,2020-01-12 00:00:00+00:00,2026-06-30 20:00:00+00:00,2361 days 20:00:00,65.46006209427038,284964.6894218497,298573.6074542375,184.96468942184967,624.2298043771085,17.565227273409167,18.864122718829314,0.9311446673253643,1.7287045508282344,0.9026388055750044,82.09338390129776,0.16479717052793189,-19.459862754537415,-1.7557914038933273,965 days 08:00:00,18 days 08:00:00,468,42.30769230769231,47.75637248042209,-26.373659251243133,0.24339893892477704,36 days 00:00:00,4 days 12:00:00,1.2497762891636404,0.4497494563298764,2.417602784053268,468,184964.6894218493,42.30769230769231,1.6430087498850618,2.2404664771159934,12,0.4497494563298764,341,184964.6903029916,47.214076246334315,1.6430087564099451,1.836904199712982,7,0.9935087130103597,468,341,127,27.136752136752136,1e-07,143,143
eth_dual_full_causal_guard_rt8bps,ETH,dual,full_causal_guard,8,2020-01-12 00:00:00+00:00,2026-06-30 20:00:00+00:00,2361 days 20:00:00,74.61896697713803,322004.06912012526,417648.6560931843,222.00406912012528,991.4502014168635,19.806352431308195,30.680081675611326,0.6455769134100109,1.1356608887728536,0.6293105691099878,-7.28167698433009,0.2312629981584423,-31.4730967562163,-2.7217119561869603,1672 days 16:00:00,22 days 06:00:00,440,39.09090909090909,61.67387913069366,-39.518119648746264,-0.13647451476209715,46 days 00:00:00,5 days 12:00:00,1.086722441107857,0.24807024336464123,1.3418688852369067,440,222004.06912012518,39.09090909090909,1.3440724677353435,2.0942524497271635,12,0.2480702433646412,304,222004.06919284127,45.06578947368421,1.3440724679066074,1.6383949061343315,7,1.0798183747583747,440,304,136,30.909090909090907,1e-07,151,151
sol_dual_full_causal_guard_rt8bps,SOL,dual,full_causal_guard,8,2020-09-27 00:00:00+00:00,2026-06-30 20:00:00+00:00,2102 days 20:00:00,55.508004438104294,530344.2943191463,816110.3111124256,430.34429431914634,2251.344446573417,33.58429818413911,43.04322290621136,0.7802458997393692,1.8147797115234465,0.7149476210273268,-4.67784304895855,0.19322771245875578,-46.97448763572491,-4.810563080794266,1693 days 08:00:00,27 days 00:00:00,345,40.0,137.89269896927624,-41.48533301814313,0.3367645783193485,45 days 00:00:00,4 days 18:00:00,1.3760672393757658,1.5686531461407225,1.0122665784199203,345,430344.2943191467,40.0,1.3326731918706118,1.9990097878059176,14,1.5686531461407227,242,430344.29432443285,44.214876033057855,1.3326731918765133,1.6814101019002738,9,2.787088195960922,345,242,103,29.855072463768117,1e-07,112,112
