Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
5.1131338500000005,31,55,7818.3,8469.54,,,3279.9081448455745,49.9691436284304,0.08204690226775654,2020-01-10 04:00:00+00:00,2020-01-14 04:00:00+00:00,4 days 00:00:00,core_long
1.53670513,55,79,8469.54,8931.1,8133.986260640456,9141.54747871909,693.2378281508275,16.04379165196992,0.05326376828021327,2020-01-14 04:00:00+00:00,2020-01-18 04:00:00+00:00,4 days 00:00:00,pullback_struct_long
1.41025117,79,86,8931.1,8562.687615028239,8562.687615028239,9667.92476994352,-534.3563776200108,14.80238067109505,-0.042425754670844244,2020-01-18 04:00:00+00:00,2020-01-19 08:00:00+00:00,1 days 04:00:00,pullback_struct_long
1e-08,91,115,8671.56,8330.0,,,-3.517609359999995e-06,1.0200936e-07,-0.04056489674291591,2020-01-20 04:00:00+00:00,2020-01-24 04:00:00+00:00,4 days 00:00:00,core_long
4.76854283,91,121,8671.56,8299.6,,,-1822.2638130476685,48.55662200086968,-0.04406850624339795,2020-01-20 04:00:00+00:00,2020-01-25 04:00:00+00:00,5 days 00:00:00,core_long
4.89448129,121,175,8299.6,9396.68,,,5317.66906681564,51.968466817560724,0.13090537278905,2020-01-25 04:00:00+00:00,2020-02-03 04:00:00+00:00,9 days 00:00:00,core_long
2.2635674900000002,175,182,9396.68,9160.01,9160.01,10153.66006992622,-560.9211099819062,25.20259212360486,-0.026371443318278464,2020-02-03 04:00:00+00:00,2020-02-04 08:00:00+00:00,1 days 04:00:00,pullback_struct_long
4.60134059,187,199,9241.61,9788.15,,,2462.27924179502,52.53744426357504,0.057903562690916295,2020-02-05 04:00:00+00:00,2020-02-07 04:00:00+00:00,2 days 00:00:00,core_long
1e-08,199,224,9788.15,9749.61,,,-5.026265599999913e-07,1.1722656e-07,-0.0051350516696208204,2020-02-07 04:00:00+00:00,2020-02-11 08:00:00+00:00,4 days 04:00:00,pullback_struct_long
1.6116533,199,229,9788.15,10279.36,9450.690939632934,10463.03812073413,772.2550962644308,19.405121228569797,0.04895404075335989,2020-02-07 04:00:00+00:00,2020-02-12 04:00:00+00:00,5 days 00:00:00,pullback_struct_long
1e-08,229,256,10279.36,9871.2,,,-4.202503359999992e-06,1.2090336e-07,-0.040882928120038534,2020-02-12 04:00:00+00:00,2020-02-16 16:00:00+00:00,4 days 12:00:00,core_long
4.26260321,229,265,10279.36,9730.55,,,-2390.535851638789,51.17658395868665,-0.05455747692463344,2020-02-12 04:00:00+00:00,2020-02-18 04:00:00+00:00,6 days 00:00:00,core_long
1e-08,265,280,9730.55,9577.4,,,-1.647347700000004e-06,1.1584769999999999e-07,-0.01692964632009495,2020-02-18 04:00:00+00:00,2020-02-20 16:00:00+00:00,2 days 12:00:00,core_long
4.40480672,265,289,9730.55,9670.56,,,-315.5192389548788,51.27488382207551,-0.007361420063614153,2020-02-18 04:00:00+00:00,2020-02-22 04:00:00+00:00,4 days 00:00:00,core_long
0.8895188700000001,289,303,9670.56,9816.21,9310.238299983279,10391.203400033439,119.15811363729026,10.400309778209937,0.0138521386558792,2020-02-22 04:00:00+00:00,2020-02-24 12:00:00+00:00,2 days 08:00:00,pullback_struct_long
4.41908846,289,303,9670.56,9816.21,,,591.9719779411964,51.668256257804515,0.0138521386558792,2020-02-22 04:00:00+00:00,2020-02-24 12:00:00+00:00,2 days 08:00:00,core_long
1e-08,303,310,9816.21,9404.93,,,-4.2281268399999926e-06,1.1532683999999999e-07,-0.04307290532700497,2020-02-24 12:00:00+00:00,2020-02-25 16:00:00+00:00,1 days 04:00:00,core_add_long
2.46514485,303,312,9816.21,9326.0,,,-1236.7516491579697,28.312992239471093,-0.051108862381713444,2020-02-24 12:00:00+00:00,2020-02-26 00:00:00+00:00,1 days 12:00:00,core_add_long
-1e-08,312,319,9326.0,8745.49,,,5.696671059999996e-06,1.0842893999999999e-07,0.061083755736650196,2020-02-26 00:00:00+00:00,2020-02-27 04:00:00+00:00,1 days 04:00:00,bear_core
-1.5959391,312,361,9326.0,8878.53,10112.101627771064,,696.702876342525,17.4319927344738,0.04680970212309668,2020-02-26 00:00:00+00:00,2020-03-05 04:00:00+00:00,8 days 04:00:00,bear_core
1e-08,361,379,8878.53,8756.0,,,-1.33110718000001e-06,1.0580718e-07,-0.014992427575285653,2020-03-05 04:00:00+00:00,2020-03-08 04:00:00+00:00,3 days 00:00:00,core_long
4.82100658,361,595,8878.53,6671.010000000001,,,-10687.447106275182,44.97866079358393,-0.24968657243935644,2020-03-05 04:00:00+00:00,2020-04-13 04:00:00+00:00,39 days 00:00:00,core_long
-0.59182073,595,614,6671.010000000001,7094.187873671284,7094.187873671284,5824.624252657432,-255.33335578850088,4.887917672514352,-0.06467341413001726,2020-04-13 04:00:00+00:00,2020-04-16 08:00:00+00:00,3 days 04:00:00,crash_short
-0.69556605,643,657,6853.289999999999,7212.40508999607,7212.40508999607,6135.059820007857,-255.65843662851358,5.870171984551776,-0.05363183333115461,2020-04-21 04:00:00+00:00,2020-04-23 12:00:00+00:00,2 days 08:00:00,crash_short
4.90489636,691,703,7813.98,8680.91,,,4203.658365823041,48.54343555176023,0.10967945477208811,2020-04-29 04:00:00+00:00,2020-05-01 04:00:00+00:00,2 days 00:00:00,core_long
1e-08,703,723,8680.91,8677.5,,,-1.3825046000000022e-07,1.0415045999999999e-07,-0.001592580270962427,2020-05-01 04:00:00+00:00,2020-05-04 12:00:00+00:00,3 days 08:00:00,dip_buy_long
1.15216079,703,727,8680.91,8851.64,7986.1244,9375.0156,184.58822168147088,12.120189995228698,0.01845549256932745,2020-05-01 04:00:00+00:00,2020-05-05 04:00:00+00:00,4 days 00:00:00,dip_buy_long
1e-08,727,757,8851.64,8621.0,,,-2.4112358399999884e-06,1.0483583999999999e-07,-0.027240554744657416,2020-05-05 04:00:00+00:00,2020-05-10 04:00:00+00:00,5 days 00:00:00,core_long
4.52808836,727,775,8851.64,8908.42,,,208.85338450546433,48.251472575340955,0.005210781730843322,2020-05-05 04:00:00+00:00,2020-05-13 04:00:00+00:00,8 days 00:00:00,core_long
1e-08,775,826,8908.42,9081.89,,,1.6267581399999886e-06,1.0794186e-07,0.018260905300827565,2020-05-13 04:00:00+00:00,2020-05-21 16:00:00+00:00,8 days 12:00:00,core_long
4.50859965,775,829,8908.42,8991.25,,,325.02584147122775,48.4214675382693,0.008092366323096603,2020-05-13 04:00:00+00:00,2020-05-22 04:00:00+00:00,9 days 00:00:00,core_long
1e-08,829,856,8991.25,8720.59,,,-2.812871039999999e-06,1.0627103999999999e-07,-0.031284538189906855,2020-05-22 04:00:00+00:00,2020-05-26 16:00:00+00:00,4 days 12:00:00,core_long
4.48151611,829,859,8991.25,8825.33,,,-791.480327148259,47.90717417706228,-0.019642424357013653,2020-05-22 04:00:00+00:00,2020-05-27 04:00:00+00:00,5 days 00:00:00,core_long
1e-08,859,901,8825.33,9485.71,,,6.493933759999993e-06,1.0986623999999998e-07,0.07358290012951355,2020-05-27 04:00:00+00:00,2020-06-03 04:00:00+00:00,7 days 00:00:00,core_long
4.52991893,859,907,8825.33,9664.01,,,3748.899281450876,50.25312676152372,0.09377398873469885,2020-05-27 04:00:00+00:00,2020-06-04 04:00:00+00:00,8 days 00:00:00,core_long
0.77794157,907,952,9664.01,9264.15,9264.15,10510.874338683034,-319.9027176847667,8.83500150456672,-0.04255137318773464,2020-06-04 04:00:00+00:00,2020-06-11 16:00:00+00:00,7 days 12:00:00,pullback_struct_long
1e-08,907,953,9664.01,9281.0,,,-3.943770060000002e-06,1.1367005999999999e-07,-0.04080883670443227,2020-06-04 04:00:00+00:00,2020-06-11 20:00:00+00:00,7 days 16:00:00,core_long
4.2918715800000005,907,955,9664.01,9359.73,,,-1354.9191537931872,48.988469430785514,-0.0326670030349721,2020-06-04 04:00:00+00:00,2020-06-12 04:00:00+00:00,8 days 00:00:00,core_long
1e-08,955,1014,9359.73,9293.39,,,-7.753187200000045e-07,1.1191871999999999e-07,-0.00828355860692573,2020-06-12 04:00:00+00:00,2020-06-22 00:00:00+00:00,9 days 20:00:00,core_long
4.35986539,955,1015,9359.73,9380.05,,,39.57071378187076,49.02175094292851,0.000969700194343281,2020-06-12 04:00:00+00:00,2020-06-22 04:00:00+00:00,10 days 00:00:00,core_long
1e-08,1015,1029,9380.05,9337.27,,,-5.401039199999894e-07,1.1230392e-07,-0.0057580068336522,2020-06-22 04:00:00+00:00,2020-06-24 12:00:00+00:00,2 days 08:00:00,core_long
4.35210704,1015,1030,9380.05,9255.48,,,-590.8042667570791,48.66229278427871,-0.014472344816925258,2020-06-22 04:00:00+00:00,2020-06-24 16:00:00+00:00,2 days 12:00:00,core_long
-1e-08,1030,1033,9255.48,9099.65,,,1.4481692199999948e-06,1.1013077999999999e-07,0.015646613897928544,2020-06-24 16:00:00+00:00,2020-06-25 04:00:00+00:00,0 days 12:00:00,bear_core
-1.53480754,1030,1099,9255.48,9087.31,9851.776031995405,,241.2169925638172,16.89159143798196,0.01698067804154943,2020-06-24 16:00:00+00:00,2020-07-06 04:00:00+00:00,11 days 12:00:00,bear_core
1e-08,1099,1124,9087.31,9153.85,,,5.559530400000089e-07,1.0944696e-07,0.0061179055187949695,2020-07-06 04:00:00+00:00,2020-07-10 08:00:00+00:00,4 days 04:00:00,core_long
4.4769277800000005,1099,1195,9087.31,9358.72,,,1165.5340422871695,49.54892648262803,0.02864900416074724,2020-07-06 04:00:00+00:00,2020-07-22 04:00:00+00:00,16 days 00:00:00,core_long
4.39687957,1195,1219,9358.72,9681.27,,,1367.9835794770995,50.22992582640258,0.0332445041629626,2020-07-22 04:00:00+00:00,2020-07-26 04:00:00+00:00,4 days 00:00:00,core_long
2.6666026400000002,1219,1220,9681.27,10072.169263335501,9485.80536833225,10072.169263335501,1010.7682636112869,31.60474397321406,0.03915263181147717,2020-07-26 04:00:00+00:00,2020-07-26 08:00:00+00:00,0 days 04:00:00,pullback_struct_long
3.82784858,1243,1262,10998.37,11327.7,,,1209.3488836435083,51.27648920788836,0.028725561878714723,2020-07-30 04:00:00+00:00,2020-08-02 08:00:00+00:00,3 days 04:00:00,core_long
1e-08,1262,1272,11327.7,11227.07,,,-1.1416286200000043e-06,1.3532862e-07,-0.010078203165691206,2020-08-02 08:00:00+00:00,2020-08-04 00:00:00+00:00,1 days 16:00:00,dip_buy_long
0.93981002,1262,1279,11327.7,11248.83,10421.484,12233.916000000001,-86.85340574389849,12.730589466498358,-0.008158400911041117,2020-08-02 08:00:00+00:00,2020-08-05 04:00:00+00:00,2 days 20:00:00,dip_buy_long
3.78251106,1279,1309,11248.83,12041.88,,,2946.8619752308464,52.85842090215156,0.06925836500329356,2020-08-05 04:00:00+00:00,2020-08-10 04:00:00+00:00,5 days 00:00:00,core_long
1.23118736,1309,1310,12041.88,11597.872094547263,11597.872094547263,12929.71581090547,-564.1198993168879,17.462978383404067,-0.038049852407553035,2020-08-10 04:00:00+00:00,2020-08-10 08:00:00+00:00,0 days 04:00:00,pullback_struct_long
1e-08,1321,1366,11386.45,11735.02,,,3.3469711799999928e-06,1.3872881999999998e-07,0.029394334318422345,2020-08-12 04:00:00+00:00,2020-08-19 16:00:00+00:00,7 days 12:00:00,core_long
3.82044879,1321,1369,11386.45,11707.82,,,1174.8393421158319,52.93828552645998,0.02700696336434962,2020-08-12 04:00:00+00:00,2020-08-20 04:00:00+00:00,8 days 00:00:00,core_long
1e-08,1369,1389,11707.82,11532.84,,,-1.889243959999988e-06,1.3944396e-07,-0.01613659895693637,2020-08-20 04:00:00+00:00,2020-08-23 12:00:00+00:00,3 days 08:00:00,core_long
3.75569517,1369,1393,11707.82,11687.61,,,-128.62226145633977,52.71966207064385,-0.002925160960793637,2020-08-20 04:00:00+00:00,2020-08-24 04:00:00+00:00,4 days 00:00:00,core_long
1e-08,1393,1403,11687.61,11304.74,,,-3.9666541e-06,1.3795409999999998e-07,-0.03393896699154059,2020-08-24 04:00:00+00:00,2020-08-25 20:00:00+00:00,1 days 16:00:00,core_long
3.75779008,1393,1405,11687.61,11370.99,,,-1241.781122132814,51.9896270032128,-0.028273972180796577,2020-08-24 04:00:00+00:00,2020-08-26 04:00:00+00:00,2 days 00:00:00,core_long
1.35139955,1405,1417,11370.99,11383.87,11130.0,12162.7176341887,-1.044518334586261,18.4505445385878,-6.797262155702473e-05,2020-08-26 04:00:00+00:00,2020-08-28 04:00:00+00:00,2 days 00:00:00,pullback_struct_long
3.8187678000000003,1405,1417,11370.99,11383.87,,,-2.951586732900452,52.137315996904796,-6.797262155702473e-05,2020-08-26 04:00:00+00:00,2020-08-28 04:00:00+00:00,2 days 00:00:00,core_long
1e-08,1417,1449,11383.87,11417.5,,,1.9949177999998525e-07,1.3680822e-07,0.0017524073974843112,2020-08-28 04:00:00+00:00,2020-09-02 12:00:00+00:00,5 days 08:00:00,pullback_struct_long
2.13732417,1417,1455,11383.87,11130.0,11130.0,12172.217738167192,-571.4741501446434,28.87166310674274,-0.02348747148377491,2020-08-28 04:00:00+00:00,2020-09-03 12:00:00+00:00,6 days 08:00:00,pullback_struct_long
1e-08,1525,1563,10747.59,10634.48,,,-1.2593924200000068e-06,1.2829241999999998e-07,-0.011717905316447706,2020-09-15 04:00:00+00:00,2020-09-21 12:00:00+00:00,6 days 08:00:00,pullback_struct_long
1.5739418600000001,1525,1563,10747.59,10404.556998559592,10404.556998559592,11433.656002880816,-559.8893500824425,19.97534975394378,-0.033098051715737514,2020-09-15 04:00:00+00:00,2020-09-21 12:00:00+00:00,6 days 08:00:00,pullback_struct_long
-1e-08,1564,1573,10415.61,10470.87,,,-6.779188800000055e-07,1.2531888e-07,-0.00650868148865031,2020-09-21 16:00:00+00:00,2020-09-23 04:00:00+00:00,1 days 12:00:00,bear_core
-1.4439149,1564,1609,10415.61,10687.45,11190.975029842914,,-410.796440077758,18.2826136617564,-0.027314947084232225,2020-09-21 16:00:00+00:00,2020-09-29 04:00:00+00:00,7 days 12:00:00,bear_core
1e-08,1609,1629,10687.45,10430.14,,,-2.6998055400000247e-06,1.2670553999999997e-07,-0.025261456568218047,2020-09-29 04:00:00+00:00,2020-10-02 12:00:00+00:00,3 days 08:00:00,core_long
4.00517231,1609,1663,10687.45,10634.23,,,-264.3934717414145,51.23820140320848,-0.00617668461606853,2020-09-29 04:00:00+00:00,2020-10-08 04:00:00+00:00,9 days 00:00:00,core_long
4.01527755,1663,1675,10634.23,11413.86,,,3077.313315828077,53.11752047842769,0.07206926556976877,2020-10-08 04:00:00+00:00,2020-10-10 04:00:00+00:00,2 days 00:00:00,core_long
1.4387695600000001,1675,1705,11413.86,11378.41,11031.640186908822,12176.55962618236,-70.68007546958239,19.67569456758072,-0.00430400951124345,2020-10-10 04:00:00+00:00,2020-10-15 04:00:00+00:00,5 days 00:00:00,pullback_struct_long
1.78540455,1705,1717,11378.41,11358.71,11070.920980181525,11992.99803963695,-59.529444136139716,24.356974501137596,-0.002930310298187678,2020-10-15 04:00:00+00:00,2020-10-17 04:00:00+00:00,2 days 00:00:00,pullback_struct_long
2.71883191,1717,1738,11358.71,12003.097985936065,11157.0,12003.097985936065,1713.8725211671363,38.11009741647348,0.055496698229332855,2020-10-17 04:00:00+00:00,2020-10-20 16:00:00+00:00,3 days 12:00:00,pullback_struct_long
3.4354309,1759,1909,12971.49,18071.58,,,17457.018985635692,63.9877931453178,0.39174097640286526,2020-10-24 04:00:00+00:00,2020-11-18 04:00:00+00:00,25 days 00:00:00,core_long
0.7170805,1909,1956,18071.58,17173.12303411065,17173.12303411065,19868.493931778703,-659.4299438928498,15.16397356443095,-0.050886739715609676,2020-11-18 04:00:00+00:00,2020-11-26 00:00:00+00:00,7 days 20:00:00,pullback_struct_long
0.60630673,1975,2011,17870.01,18828.61,16812.828106168603,19984.34378766279,567.8552592053733,13.350372172627557,0.05241076126985952,2020-11-29 04:00:00+00:00,2020-12-05 04:00:00+00:00,6 days 00:00:00,pullback_struct_long
1e-08,2011,2031,18828.61,18765.93,,,-8.52367239999992e-07,2.2556723999999997e-07,-0.004526979102546597,2020-12-05 04:00:00+00:00,2020-12-08 12:00:00+00:00,3 days 08:00:00,pullback_struct_long
0.82687904,2011,2032,18828.61,18805.0,18050.0,20943.87643793061,-38.193680119519186,18.67106598512064,-0.0024531904373184853,2020-12-05 04:00:00+00:00,2020-12-08 16:00:00+00:00,3 days 12:00:00,pullback_struct_long
-1e-08,2032,2035,18805.0,18289.7,,,4.93043180000001e-06,2.225682e-07,0.026218727997872927,2020-12-08 16:00:00+00:00,2020-12-09 04:00:00+00:00,0 days 12:00:00,bear_core
-0.9583244,2032,2047,18805.0,17986.67,20137.290489826384,,763.0705932053544,21.155013046648797,0.04234272789151835,2020-12-08 16:00:00+00:00,2020-12-11 04:00:00+00:00,2 days 12:00:00,bear_core
2.87960178,2047,2137,17986.67,24930.399999999998,,,19921.026825140772,74.15044269863075,0.38461703906281713,2020-12-11 04:00:00+00:00,2020-12-26 04:00:00+00:00,15 days 00:00:00,core_long
0.48721113,2137,2144,24930.399999999998,27998.508158035336,23398.715920982333,27998.508158035336,1479.3439107466102,15.47253189200557,0.12179310452862828,2020-12-26 04:00:00+00:00,2020-12-27 08:00:00+00:00,1 days 04:00:00,pullback_struct_long
1e-08,2155,2236,26478.0,31618.490000000005,,,5.1056321060000045e-05,3.4857894e-07,0.19282544399123816,2020-12-29 04:00:00+00:00,2021-01-11 16:00:00+00:00,13 days 12:00:00,core_long
